日期,资金,企业代号,信誉评级,是否违约
888,-2607393499.7900057,E1,A,否
889,-2586582532.4200063,E1,A,否
890,-2572360883.210007,E1,A,否
891,-2562870712.3100085,E1,A,否
892,-2772872483.2600093,E1,A,否
895,-2770321551.710009,E1,A,否
896,-2725960507.670009,E1,A,否
899,-2725963125.670009,E1,A,否
900,-2725972445.670009,E1,A,否
901,-2725983317.370009,E1,A,否
904,-2726050597.370009,E1,A,否
905,-2723003354.8000093,E1,A,否
906,-2699964494.270009,E1,A,否
909,-2681940215.6400084,E1,A,否
910,-2656923486.90001,E1,A,否
911,-2653746771.86001,E1,A,否
912,-2651484559.1200113,E1,A,否
913,-2739829948.6900115,E1,A,否
916,-2739830889.6900115,E1,A,否
917,-2739689920.3100114,E1,A,否
918,-2739691259.3100114,E1,A,否
919,-2739692299.3100114,E1,A,否
923,-2739695367.3100114,E1,A,否
927,-2739699499.3100114,E1,A,否
929,-2739699879.3100114,E1,A,否
941,-2739700200.3100114,E1,A,否
0,284817.92,E2,A,否
1,1701041.6600000004,E2,A,否
2,2693473.7200000016,E2,A,否
3,2706963.350000002,E2,A,否
4,2704029.350000002,E2,A,否
6,3545928.7700000023,E2,A,否
7,3558094.8200000026,E2,A,否
8,5374966.150000004,E2,A,否
9,7743371.680000008,E2,A,否
10,8098697.900000009,E2,A,否
13,9545993.100000001,E2,A,否
14,10733450.609999992,E2,A,否
15,11561973.219999988,E2,A,否
16,12181014.709999982,E2,A,否
17,13366475.329999978,E2,A,否
18,13448271.549999977,E2,A,否
19,14151969.649999972,E2,A,否
20,14158251.029999973,E2,A,否
28,14157723.869999973,E2,A,否
31,14153855.869999973,E2,A,否
34,14153255.869999973,E2,A,否
36,14126431.869999973,E2,A,否
40,14117724.319999972,E2,A,否
41,14789219.589999966,E2,A,否
42,14821365.789999966,E2,A,否
43,15217056.349999964,E2,A,否
44,15232858.399999965,E2,A,否
45,15204648.399999965,E2,A,否
48,15356553.629999965,E2,A,否
49,15401981.339999964,E2,A,否
50,15643319.169999965,E2,A,否
51,15687833.329999965,E2,A,否
52,15718531.439999964,E2,A,否
55,15836444.049999965,E2,A,否
56,15835833.799999965,E2,A,否
57,15183454.069999952,E2,A,否
58,16050809.709999943,E2,A,否
59,16579969.599999938,E2,A,否
62,17294595.99999994,E2,A,否
63,16381393.169999938,E2,A,否
65,16262061.329999935,E2,A,否
66,16786619.80999993,E2,A,否
69,16764125.469999932,E2,A,否
70,16880311.179999933,E2,A,否
71,17621614.939999934,E2,A,否
72,17422407.829999942,E2,A,否
73,17420358.819999944,E2,A,否
76,17452693.719999947,E2,A,否
77,17503454.54999995,E2,A,否
78,17728068.039999947,E2,A,否
79,17573512.059999947,E2,A,否
80,17581811.009999946,E2,A,否
82,17575271.009999946,E2,A,否
83,17406924.009999946,E2,A,否
84,18371112.65999996,E2,A,否
85,19203706.95999998,E2,A,否
86,19219824.87999998,E2,A,否
87,19561106.979999978,E2,A,否
92,19606463.769999977,E2,A,否
93,19941745.57999998,E2,A,否
94,19948448.87999998,E2,A,否
97,20317327.739999983,E2,A,否
98,20332972.189999983,E2,A,否
99,20598949.549999986,E2,A,否
100,20466064.789999984,E2,A,否
101,20518711.009999987,E2,A,否
104,20523343.079999987,E2,A,否
105,20602765.629999984,E2,A,否
106,20508596.74999998,E2,A,否
107,21490831.54999999,E2,A,否
108,21994054.179999992,E2,A,否
109,21938109.709999993,E2,A,否
111,21936766.499999996,E2,A,否
112,21992959.409999993,E2,A,否
113,22063127.75999999,E2,A,否
114,21963844.73999999,E2,A,否
115,21993336.249999993,E2,A,否
119,21919453.419999994,E2,A,否
120,22166867.569999997,E2,A,否
121,22211786.439999994,E2,A,否
122,22486701.529999994,E2,A,否
125,22999574.169999994,E2,A,否
126,22709779.979999993,E2,A,否
127,21703265.979999993,E2,A,否
128,21555404.509999994,E2,A,否
129,21665848.84,E2,A,否
132,22983493.150000013,E2,A,否
133,23048766.74000001,E2,A,否
134,23209379.95000001,E2,A,否
135,22963592.210000012,E2,A,否
136,22926218.91000001,E2,A,否
139,23073388.730000008,E2,A,否
140,23227585.600000013,E2,A,否
141,23569750.490000013,E2,A,否
142,23192647.140000015,E2,A,否
143,25287777.590000037,E2,A,否
144,25289475.700000037,E2,A,否
148,25345683.28000004,E2,A,否
149,25591207.710000042,E2,A,否
150,25593139.89000004,E2,A,否
153,25620038.75000004,E2,A,否
154,26533870.05000005,E2,A,否
155,27100893.620000057,E2,A,否
156,27585857.550000057,E2,A,否
157,28369724.890000064,E2,A,否
158,28368625.890000064,E2,A,否
159,28364346.890000064,E2,A,否
160,30417526.60000008,E2,A,否
161,30693865.250000075,E2,A,否
162,30794770.34000007,E2,A,否
163,31410978.040000077,E2,A,否
164,31924816.48000008,E2,A,否
165,31916876.48000008,E2,A,否
166,31914268.48000008,E2,A,否
167,32517069.86000008,E2,A,否
168,32759807.290000085,E2,A,否
169,32811545.140000086,E2,A,否
170,34422461.680000074,E2,A,否
171,34411859.350000076,E2,A,否
172,34403159.350000076,E2,A,否
173,34402895.350000076,E2,A,否
174,35090584.55000006,E2,A,否
175,48859282.56999967,E2,A,否
176,48768696.37999967,E2,A,否
177,49049840.83999967,E2,A,否
178,50315770.07999963,E2,A,否
179,50313263.07999963,E2,A,否
180,50310395.07999963,E2,A,否
181,50518853.119999625,E2,A,否
182,50596550.579999626,E2,A,否
183,50742836.66999963,E2,A,否
184,51117411.63999963,E2,A,否
185,50817957.16999963,E2,A,否
186,50790081.16999963,E2,A,否
187,50796015.18999963,E2,A,否
188,51193668.80999962,E2,A,否
189,52350013.10999959,E2,A,否
190,53443475.20999956,E2,A,否
191,52979822.689999565,E2,A,否
192,52979357.579999566,E2,A,否
193,52978558.579999566,E2,A,否
194,52978233.579999566,E2,A,否
195,52906056.87999956,E2,A,否
196,52824228.20999956,E2,A,否
197,53252991.72999955,E2,A,否
198,54521822.10999951,E2,A,否
199,54710302.1299995,E2,A,否
200,54709232.1299995,E2,A,否
201,54696220.0799995,E2,A,否
202,54917712.3699995,E2,A,否
203,54142648.669999495,E2,A,否
204,53857387.959999494,E2,A,否
205,53871579.89999949,E2,A,否
206,55060576.62999946,E2,A,否
207,55057946.12999946,E2,A,否
208,55049793.12999946,E2,A,否
209,54922222.34999945,E2,A,否
210,54905849.899999455,E2,A,否
211,55387402.21999945,E2,A,否
212,55381313.48999945,E2,A,否
213,55335050.17999945,E2,A,否
214,55334696.17999945,E2,A,否
215,55331767.17999945,E2,A,否
216,56359404.71999943,E2,A,否
217,57023539.16999941,E2,A,否
218,57182076.35999941,E2,A,否
219,57249106.209999405,E2,A,否
220,56930698.3999994,E2,A,否
221,56921569.3999994,E2,A,否
222,56917878.3999994,E2,A,否
223,57718971.95999939,E2,A,否
224,57746014.49999938,E2,A,否
225,57859872.42999938,E2,A,否
226,57943728.429999374,E2,A,否
227,57944403.12999937,E2,A,否
228,57663533.12999937,E2,A,否
229,57610456.67999937,E2,A,否
230,57610532.49999935,E2,A,否
231,57775693.57999935,E2,A,否
232,58052251.75999935,E2,A,否
233,59476549.19999932,E2,A,否
234,59362219.18999932,E2,A,否
235,59346673.18999932,E2,A,否
236,59345303.66999932,E2,A,否
237,59695205.12999931,E2,A,否
238,60490074.37999932,E2,A,否
239,60544010.01999932,E2,A,否
240,61195060.10999931,E2,A,否
241,61354658.7399993,E2,A,否
242,61348611.7399993,E2,A,否
243,61344072.7399993,E2,A,否
244,64002245.08999923,E2,A,否
245,64302774.64999922,E2,A,否
246,66872493.96999916,E2,A,否
247,66815830.96999916,E2,A,否
248,67433877.22999917,E2,A,否
249,67398177.22999917,E2,A,否
250,67393943.22999917,E2,A,否
251,68343693.46999921,E2,A,否
252,68470026.01999919,E2,A,否
253,68492846.1099992,E2,A,否
254,68543282.29999919,E2,A,否
255,70535740.7199993,E2,A,否
256,70533354.7199993,E2,A,否
257,70530058.7199993,E2,A,否
258,71485134.34999935,E2,A,否
259,71283476.67999937,E2,A,否
260,71427845.10999934,E2,A,否
261,71534157.71999934,E2,A,否
262,71655262.64999932,E2,A,否
263,71605078.32999933,E2,A,否
264,71601249.32999933,E2,A,否
265,72502278.29999936,E2,A,否
266,72201282.0699994,E2,A,否
267,72092947.8999994,E2,A,否
268,72134541.2999994,E2,A,否
269,73547328.45999947,E2,A,否
270,73703096.72999947,E2,A,否
271,73698659.72999947,E2,A,否
272,73695520.72999947,E2,A,否
273,73689588.72999947,E2,A,否
274,73687276.55999947,E2,A,否
275,73681981.55999947,E2,A,否
276,73676186.55999947,E2,A,否
277,73659257.55999947,E2,A,否
278,73656383.55999947,E2,A,否
279,73939651.78999949,E2,A,否
280,73663541.89999948,E2,A,否
281,74846553.60999955,E2,A,否
282,76119452.95999962,E2,A,否
283,76145780.5999996,E2,A,否
284,76135922.5999996,E2,A,否
285,76131161.5999996,E2,A,否
286,76573882.63999964,E2,A,否
287,76714725.51999967,E2,A,否
288,77204670.2399997,E2,A,否
289,79385518.2599998,E2,A,否
290,79639904.6699998,E2,A,否
291,79636457.6699998,E2,A,否
292,79633915.6699998,E2,A,否
293,82076253.01999992,E2,A,否
294,82597508.20999993,E2,A,否
295,83649685.57999998,E2,A,否
296,83761496.51999998,E2,A,否
297,85360234.51000005,E2,A,否
298,85343607.51000005,E2,A,否
299,85330347.61000004,E2,A,否
300,85120172.30000004,E2,A,否
301,85356920.17000005,E2,A,否
302,85411484.20000005,E2,A,否
303,84134051.00000004,E2,A,否
304,83963866.40000007,E2,A,否
305,83959443.40000007,E2,A,否
306,83957054.40000007,E2,A,否
307,85000575.95000012,E2,A,否
308,86479378.7100002,E2,A,否
309,87208266.66000023,E2,A,否
310,88985947.64000033,E2,A,否
311,88935539.09000033,E2,A,否
312,88907410.09000033,E2,A,否
313,88898654.44000033,E2,A,否
314,90387981.69000043,E2,A,否
315,88398081.07000034,E2,A,否
316,88520801.27000034,E2,A,否
317,89468008.61000039,E2,A,否
318,90237249.26000045,E2,A,否
319,90012821.76000045,E2,A,否
320,90010075.57000045,E2,A,否
321,90080600.72000048,E2,A,否
322,89969639.30000047,E2,A,否
323,92460243.04000062,E2,A,否
324,92613933.68000062,E2,A,否
325,92536765.87000062,E2,A,否
326,92533806.87000062,E2,A,否
327,92518967.43000062,E2,A,否
328,92267894.78000064,E2,A,否
329,94058918.06000072,E2,A,否
330,94141086.35000078,E2,A,否
331,94161338.6100008,E2,A,否
332,94210745.3600008,E2,A,否
333,94179317.76000081,E2,A,否
334,94171867.16000082,E2,A,否
335,99416756.53000107,E2,A,否
336,100393938.63000113,E2,A,否
337,100530650.08000115,E2,A,否
338,100339722.43000117,E2,A,否
339,100510996.18000118,E2,A,否
340,100499875.18000118,E2,A,否
341,100483926.18000118,E2,A,否
342,99575242.03000121,E2,A,否
343,100821361.35000126,E2,A,否
344,100700945.48000126,E2,A,否
345,100492685.72000125,E2,A,否
346,102144154.2900013,E2,A,否
347,102134771.2900013,E2,A,否
348,102125257.2900013,E2,A,否
349,102389492.33000135,E2,A,否
350,101936834.90000138,E2,A,否
351,101119521.83000138,E2,A,否
352,101001687.0500014,E2,A,否
353,100972896.0800014,E2,A,否
354,100968941.0800014,E2,A,否
355,100932266.99000141,E2,A,否
356,100672702.59000142,E2,A,否
357,101074870.69000143,E2,A,否
358,101847065.49000144,E2,A,否
359,102228141.47000146,E2,A,否
360,102264459.90000147,E2,A,否
361,102260411.90000147,E2,A,否
362,102090228.67000146,E2,A,否
363,102077029.67000146,E2,A,否
364,102485279.22000149,E2,A,否
365,101594456.2600015,E2,A,否
366,100928611.8800015,E2,A,否
367,101720802.25000153,E2,A,否
368,101714381.25000153,E2,A,否
369,101696390.26000154,E2,A,否
370,102165895.90000157,E2,A,否
371,102301201.06000157,E2,A,否
372,102167654.96000156,E2,A,否
373,102147947.00000155,E2,A,否
374,102065590.67000154,E2,A,否
375,102014815.67000154,E2,A,否
376,101965499.47000153,E2,A,否
377,104506262.99000168,E2,A,否
378,104448286.65000169,E2,A,否
379,105304965.49000171,E2,A,否
380,106679246.8000018,E2,A,否
381,106030503.9800018,E2,A,否
382,106025351.4800018,E2,A,否
383,106017828.9400018,E2,A,否
384,109110995.92000192,E2,A,否
385,109559962.65000194,E2,A,否
386,109927766.44000198,E2,A,否
387,113251662.86000212,E2,A,否
388,116827988.60000227,E2,A,否
389,116807951.60000227,E2,A,否
390,116066089.81000227,E2,A,否
391,116742982.3600023,E2,A,否
392,118106084.08000235,E2,A,否
393,118354115.1400024,E2,A,否
394,119799331.96000247,E2,A,否
395,120495462.41000247,E2,A,否
396,120332301.41000247,E2,A,否
397,120294782.79000247,E2,A,否
398,122101745.40000254,E2,A,否
399,120855228.40000254,E2,A,否
400,122399018.69000259,E2,A,否
401,122298586.8600026,E2,A,否
402,122344584.23000263,E2,A,否
403,123140321.73000266,E2,A,否
404,123954576.27000268,E2,A,否
405,124093655.63000268,E2,A,否
406,124073368.02000268,E2,A,否
407,124644677.0100027,E2,A,否
408,124644507.0100027,E2,A,否
409,124643087.0100027,E2,A,否
410,124632454.8900027,E2,A,否
411,124630886.8900027,E2,A,否
412,124626446.8900027,E2,A,否
413,124622252.8900027,E2,A,否
414,124608010.8900027,E2,A,否
415,124598655.8900027,E2,A,否
416,124591078.8900027,E2,A,否
417,124569754.2800027,E2,A,否
418,124558755.2800027,E2,A,否
419,124479970.91000271,E2,A,否
420,124461701.06000271,E2,A,否
421,124578513.12000272,E2,A,否
422,124545327.12000272,E2,A,否
423,124527450.62000272,E2,A,否
424,124614448.24000272,E2,A,否
425,124737943.93000273,E2,A,否
426,124514878.81000274,E2,A,否
427,124759808.03000273,E2,A,否
428,124705962.24000272,E2,A,否
429,124567484.58000273,E2,A,否
430,124955439.84000276,E2,A,否
431,124890895.84000276,E2,A,否
432,124864562.43000276,E2,A,否
433,125665076.89000277,E2,A,否
434,125835264.56000277,E2,A,否
435,125865896.83000278,E2,A,否
436,125819205.42000279,E2,A,否
437,125927654.15000279,E2,A,否
438,125914874.55000278,E2,A,否
439,125905566.63000278,E2,A,否
440,125857164.40000279,E2,A,否
441,124557878.56000279,E2,A,否
442,124418221.40000278,E2,A,否
443,124245339.50000279,E2,A,否
444,124192740.95000279,E2,A,否
445,124156340.4100028,E2,A,否
446,124144888.1600028,E2,A,否
447,124191628.6400028,E2,A,否
448,123949661.55000278,E2,A,否
449,124419243.6200028,E2,A,否
450,124467426.65000282,E2,A,否
451,125986168.45000291,E2,A,否
452,125960824.10000291,E2,A,否
453,125954131.73000291,E2,A,否
454,125960420.09000294,E2,A,否
455,125931007.66000296,E2,A,否
456,125915738.93000297,E2,A,否
457,125908252.14000297,E2,A,否
458,125878684.81000297,E2,A,否
459,125870072.93000297,E2,A,否
460,126173475.83000298,E2,A,否
461,126201696.91000299,E2,A,否
462,126127981.12000297,E2,A,否
463,126157185.17000298,E2,A,否
464,126162357.120003,E2,A,否
465,125138450.62000299,E2,A,否
466,125120633.62000299,E2,A,否
467,125073071.42000298,E2,A,否
468,125010823.70000298,E2,A,否
469,125215540.24000297,E2,A,否
470,125068356.27000298,E2,A,否
471,124693738.58000298,E2,A,否
472,124707989.52000298,E2,A,否
473,124693563.94000298,E2,A,否
474,124676276.52000299,E2,A,否
475,124551686.75000301,E2,A,否
476,124892343.51000302,E2,A,否
477,124804827.19000302,E2,A,否
478,125388922.62000306,E2,A,否
479,126206715.9000031,E2,A,否
480,126476686.2600031,E2,A,否
481,126461851.2600031,E2,A,否
482,126301485.15000312,E2,A,否
483,126291671.13000312,E2,A,否
484,126209132.88000312,E2,A,否
485,126939921.81000318,E2,A,否
486,127681688.6000032,E2,A,否
487,127654944.80000319,E2,A,否
488,127518768.37000318,E2,A,否
489,127476884.2600032,E2,A,否
490,127796690.27000321,E2,A,否
491,127894789.5800032,E2,A,否
492,128151670.71000321,E2,A,否
493,128116331.42000325,E2,A,否
494,128078590.71000326,E2,A,否
495,128054690.95000325,E2,A,否
496,128485424.75000328,E2,A,否
497,128280102.70000328,E2,A,否
498,129118425.63000332,E2,A,否
499,129112220.3000033,E2,A,否
500,129230964.54000328,E2,A,否
501,129213460.71000329,E2,A,否
502,129199964.55000329,E2,A,否
503,129170627.6100033,E2,A,否
504,129825485.19000334,E2,A,否
505,131437534.89000341,E2,A,否
506,132767317.35000344,E2,A,否
507,132063389.32000342,E2,A,否
508,132054320.18000342,E2,A,否
509,132047017.83000343,E2,A,否
510,132669047.04000348,E2,A,否
511,132605902.61000349,E2,A,否
512,132462964.3500035,E2,A,否
513,132767632.0700035,E2,A,否
514,132786340.5800035,E2,A,否
515,132763393.3500035,E2,A,否
516,132741529.6400035,E2,A,否
517,133621904.28000353,E2,A,否
518,133676772.52000353,E2,A,否
519,134450939.16000357,E2,A,否
520,134979183.90000355,E2,A,否
521,135853985.8300036,E2,A,否
522,135839687.93000358,E2,A,否
523,135827894.43000358,E2,A,否
524,136469396.0700036,E2,A,否
525,136486002.52000362,E2,A,否
526,136650757.20000365,E2,A,否
527,137030672.37000373,E2,A,否
528,137067437.57000372,E2,A,否
529,137055152.07000372,E2,A,否
530,137044489.95000368,E2,A,否
531,137035155.8700037,E2,A,否
532,139263974.84000385,E2,A,否
533,139163147.40000382,E2,A,否
534,141024725.2300039,E2,A,否
535,140680566.3100039,E2,A,否
536,140670959.81000388,E2,A,否
537,140652788.3000039,E2,A,否
538,141448955.87000394,E2,A,否
539,142714334.6500039,E2,A,否
540,143299818.25000387,E2,A,否
541,143728534.02000389,E2,A,否
542,143689369.57000387,E2,A,否
543,143683372.02000386,E2,A,否
544,143739128.03000385,E2,A,否
545,143789663.10000384,E2,A,否
546,144372556.99000385,E2,A,否
547,144633799.34000385,E2,A,否
548,145061977.37000385,E2,A,否
549,144928810.26000383,E2,A,否
550,144876309.35000384,E2,A,否
551,144846203.18000385,E2,A,否
552,144920602.25000387,E2,A,否
553,145032862.27000389,E2,A,否
554,145036894.07000387,E2,A,否
555,145869150.7000039,E2,A,否
556,146767661.95000392,E2,A,否
557,146763627.56000394,E2,A,否
558,146744080.20000395,E2,A,否
559,146582190.94000396,E2,A,否
560,147938305.89000404,E2,A,否
561,148063972.16000405,E2,A,否
562,148788286.19000405,E2,A,否
563,152224387.0600042,E2,A,否
564,152204355.6900042,E2,A,否
565,152101376.4200042,E2,A,否
566,152347593.86000422,E2,A,否
567,152126318.58000425,E2,A,否
568,152690029.62000424,E2,A,否
569,152525720.75000423,E2,A,否
570,152573297.16000423,E2,A,否
571,152556605.08000422,E2,A,否
572,152543839.10000423,E2,A,否
573,152799976.1800042,E2,A,否
574,152676353.47000417,E2,A,否
575,152276580.04000416,E2,A,否
576,152151858.84000418,E2,A,否
577,153087319.1300042,E2,A,否
578,153077283.8500042,E2,A,否
579,153063283.17000416,E2,A,否
580,153572851.11000416,E2,A,否
581,153913591.72000417,E2,A,否
582,153821780.13000417,E2,A,否
583,154389632.8900042,E2,A,否
584,154334721.17000422,E2,A,否
585,154324382.1200042,E2,A,否
586,154312562.11000422,E2,A,否
587,153990059.7200043,E2,A,否
588,154687148.21000433,E2,A,否
589,154819283.94000435,E2,A,否
590,154795949.11000434,E2,A,否
591,155543708.6200044,E2,A,否
592,155528318.6200044,E2,A,否
593,155574161.67000437,E2,A,否
594,156413185.06000438,E2,A,否
595,155962539.2600044,E2,A,否
596,156017571.35000443,E2,A,否
597,156462035.03000447,E2,A,否
598,157483440.39000455,E2,A,否
599,157476059.45000455,E2,A,否
600,157467528.27000454,E2,A,否
601,156559416.54000455,E2,A,否
602,156844789.25000456,E2,A,否
603,157148344.12000456,E2,A,否
604,157404598.6600046,E2,A,否
605,157807440.25000462,E2,A,否
606,157797013.28000462,E2,A,否
607,157484132.2900046,E2,A,否
608,157679736.6900046,E2,A,否
609,157455831.40000466,E2,A,否
610,157447080.72000465,E2,A,否
611,157383303.90000466,E2,A,否
612,157276908.78000462,E2,A,否
613,157263444.9500046,E2,A,否
614,157255792.5600046,E2,A,否
615,157399601.69000462,E2,A,否
616,157922015.6700046,E2,A,否
617,157911242.10000467,E2,A,否
618,158378272.34000474,E2,A,否
619,158792659.98000473,E2,A,否
620,158761169.97000474,E2,A,否
621,158628395.43000472,E2,A,否
622,159470414.5300047,E2,A,否
623,159570116.8100047,E2,A,否
624,159787230.08000475,E2,A,否
625,160182565.70000473,E2,A,否
626,160407769.27000472,E2,A,否
627,160363849.08000475,E2,A,否
628,160352773.89000475,E2,A,否
629,160338286.92000473,E2,A,否
630,161091544.68000472,E2,A,否
631,160995284.08000472,E2,A,否
632,161314961.77000478,E2,A,否
633,161536796.3200048,E2,A,否
634,161591009.53000477,E2,A,否
635,161403644.57000476,E2,A,否
636,161272877.89000475,E2,A,否
637,161266372.52000478,E2,A,否
638,161251887.52000478,E2,A,否
639,161231705.73000476,E2,A,否
640,161217935.89000475,E2,A,否
641,161205040.0700048,E2,A,否
642,161188275.99000478,E2,A,否
643,161121089.6600048,E2,A,否
644,161268651.92000484,E2,A,否
645,161706282.71000484,E2,A,否
646,161431064.13000482,E2,A,否
647,161968299.31000483,E2,A,否
648,161954574.77000484,E2,A,否
649,161940639.40000486,E2,A,否
650,162240280.76000488,E2,A,否
651,161986857.33000493,E2,A,否
652,163065983.600005,E2,A,否
653,163534583.31000498,E2,A,否
654,163670908.880005,E2,A,否
655,163484145.670005,E2,A,否
656,163466296.38000503,E2,A,否
657,163447395.66000506,E2,A,否
658,163721068.05000508,E2,A,否
659,164849896.94000515,E2,A,否
660,164208616.2100052,E2,A,否
661,164853287.5100052,E2,A,否
662,164831850.2200052,E2,A,否
663,164667871.49000522,E2,A,否
664,165250859.67000526,E2,A,否
665,165720379.96000525,E2,A,否
666,165856846.43000525,E2,A,否
667,166122901.7800053,E2,A,否
668,166079584.1500053,E2,A,否
669,166066874.26000533,E2,A,否
670,166037142.9000053,E2,A,否
671,168526490.2400054,E2,A,否
672,168294987.9900054,E2,A,否
673,168318419.9900054,E2,A,否
674,168212335.26000538,E2,A,否
